code,actual_controller,ownership_type
600710,国务院国有资产监督管理委员会,state
600711,姚娟英,private
600712,南宁市人民政府国有资产监督管理委员会,state
600713,南京市人民政府国有资产监督管理委员会,state
600714,青海省政府国有资产监督管理委员会,state
600715,北京经济技术开发区国有资产管理办公室,state
600716,江苏省人民政府,state
600717,天津市人民政府国有资产监督管理委员会,state
600718,,no_controller
600719,大连市人民政府国有资产监督管理委员会,state
600720,国务院国有资产监督管理委员会,state
600721,新疆生产建设兵团农业建设第六师,private
600722,河北省人民政府国有资产监督管理委员会,state
600724,宁波市人民政府国有资产监督管理委员会,state
600725,云南省人民政府国有资产监督管理委员会,state
600726,国务院国有资产监督管理委员会,state
600727,无棣县国有资产管理局,state
600728,刘伟,private
600729,重庆市国有资产监督管理委员会,state
600730,"周科群,钟祥,史晨皓",private
600731,湖南省人民政府国有资产监督管理委员会,state
600732,张兴标,private
600733,北京市国有资产监督管理委员会,state
600734,景百孚,private
600735,张建华,private
600736,苏州市人民政府苏州高新区管理委员会,state
600737,国务院国有资产监督管理委员会,state
600738,朱宝良,private
600739,辽宁省人民政府国有资产监督管理委员会,state
600740,山西省人民政府国有资产监督管理委员会,state
600741,上海市国有资产监督管理委员会,state
600742,国务院国有资产监督管理委员会,state
600743,北京市西城区人民政府国有资产监督管理委员会,state
600744,国务院国有资产监督管理委员会,state
600745,高建荣,private
600746,镇江市国有资产监督管理委员会,state
600748,上海市国有资产监督管理委员会,state
600749,欧阳旭及其家族,private
600750,江西省国有资产监督管理委员会,state
600751,海南省政府国有资产监督管理委员会,state
600753,李大明,private
600754,上海市国有资产监督管理委员会,state
600755,厦门市人民政府国有资产监督管理委员会,state
600756,山东省人民政府国有资产监督管理委员会,state
600757,国务院国有资产监督管理委员会,state
600758,辽宁省国有资产监督管理委员会,state
600759,陈隆基,private
600760,国务院国有资产监督管理委员会,state
600761,安徽省人民政府国有资产监督管理委员会,state
600763,吕建明,private
600764,国务院国有资产监督管理委员会,state
600765,国务院国有资产监督管理委员会,state
600768,"宋汉平,华声康等20名自然人",private
600769,武汉市国有资产监督管理委员会,state
600770,昝圣达,private
600771,郭家学,private
600773,上海市闸北区国有资产监督管理委员会,state
600774,武汉市汉阳区国有资产监督管理办公室,state
600775,中国华融资产管理公司,private
600776,国务院国有资产监督管理委员会,state
600777,常宗琳,private
600778,乌鲁木齐市人民政府,state
600779,"杨肇基,黄建勇,陈可等49人",private
600780,山西省国有资产监督管理委员会,state
600782,江西省国有资产监督管理委员会,state
600783,山东省人民政府国有资产监督管理委员会,state
600784,山东省国有资产监督管理委员会,state
600785,张文中,private
600787,国务院国有资产监督管理委员会,state
600789,山东省人民政府国有资产监督管理委员会,state
600790,绍兴县人民政府,state
600791,北京市国有资产监督管理委员会,state
600792,云南省国有资产监督管理委员会,state
600793,宜宾市政府国有资产监督管理委员会,state
600794,张家港保税区管委会,private
600795,国务院国有资产监督管理委员会,state
600796,海宁市国有资产管理委员会,state
600797,浙江大学,private
600798,宁波市人民政府国有资产监督管理委员会,state
600800,天津市人民政府国有资产监督管理委员会,state
600801,Holcim Ltd.,private
600802,福建省国有资产监督管理委员会,state
600803,王玉锁,private
600805,盐城市国有资产监督管理委员会,state
600807,曾昭秦,private
600808,安徽省人民政府国有资产监督管理委员会,state
600809,山西省国有资产监督管理委员会,state
600810,河南省国有资产监督管理委员会,state
600812,河北省国有资产监督管理委员会,state
600814,杭州国有资产监督管理委员会,state
600815,厦门市人民政府国有资产监督管理委员会,state
600816,高天国,private
600817,郭永明,private
600818,陈荣,private
600819,上海市国有资产监督管理委员会,state
600820,上海市国有资产监督管理委员会,state
600821,天津市国有资产监督管理委员会,state
600822,上海市国有资产监督管理委员会,state
600824,上海市卢湾区国有资产监督管理委员会,state
600825,中共上海市委宣传部,private
600826,上海市国有资产监督管理委员会,state
600827,上海市国有资产监督管理委员会,state
600828,黄茂如,private
600829,哈尔滨市国有资产监督管理委员会,state
600830,中国烟草总公司,private
600831,陕西省广播电影电视局,private
600833,百联集团有限公司,private
600834,上海久事公司,private
600835,上海市国有资产监督管理委员会,state
600838,上海市静安区国有资产监督管理委员会,state
600839,绵阳市国有资产监督管理委员会,state
600841,上海市国有资产监督管理委员会,state
600843,上海市浦东新区国有资产监督管理委员会,state
600844,江苏省丹阳市人民政府,state
600845,国务院国有资产监督管理委员会,state
600846,同济大学,private
600847,刘悉承,private
600848,上海市国有资产监督管理委员会,state
600850,国务院国有资产监督管理委员会,state
600851,上海洞泾经济联合总公司,private
600853,黑龙江省人民政府国有资产监督管理委员会,state
600854,春兰(集团)公司,private
600855,国务院国有资产监督管理委员会,state
600857,朱敏,private
600858,山东省人民政府国有资产监督管理委员会,state
600859,北京市国有资产监督管理委员会,state
600860,北京市人民政府国有资产监督管理委员会,state
600861,北京市人民政府国有资产监督管理委员会,state
600862,南通市国有资产监督管理委员会,state
600863,国务院国有资产监督管理委员会,state
600864,哈尔滨市人民政府国有资产监督管理委员会,state
600865,王水福,private
600866,广东省人民政府,state
600867,,no_controller
600868,杨钦欢,private
600869,蒋锡培,private
600871,国务院国有资产监督管理委员会,state
600872,中山火炬高技术产业开发区管理委员会,private
600873,孟庆山及其一致行动人,private
600874,天津市人民政府国有资产监督管理委员会,state
600875,国务院国有资产监督管理委员会,state
600876,国务院国有资产监督管理委员会,state
600877,国务院国有资产监督管理委员会,state
600879,国务院国有资产监督管理委员会,state
600880,成都商报社,private
600881,长春市人民政府国有资产监督管理委员会,state
600882,国务院国有资产监督管理委员会,state
600883,王绥义,private
600884,郑永刚,private
600885,高元坤,private
600886,国务院国有资产监督管理委员会,state
600887,呼和浩特市国有资产管理委员会,state
600888,张新,private
600889,南京市国有资产监督管理委员会,state
600892,姚振华,private
600893,国务院国有资产监督管理委员会,state
600894,广州市人民政府国有资产监督管理委员会,state
600895,上海市浦东新区国有资产监督管理委员会,state
600897,厦门市国有资产监督管理委员会,state
600900,国务院国有资产监督管理委员会,state
600901,江苏省人民政府国有资产监督管理委员会,state
600903,刘江,private
600905,国务院国有资产监督管理委员会,state
600906,河北省国有资产监督管理委员会,state
600908,,no_controller
600909,安徽省国有资产监督管理委员会,state
600916,国务院国有资产监督管理委员会,state
600917,重庆市国有资产监督管理委员会,state
600918,山东省人民政府国有资产监督管理委员会,state
600919,,no_controller
600925,江苏省人民政府,state
600926,杭州市财政局,state
600927,浙江省财政厅,private
600928,西安市人民政府,state
600929,湖南省人民政府国有资产监督管理委员会,state
600930,国务院国有资产监督管理委员会,state
600933,张建成,private
600935,安徽省人民政府国有资产监督管理委员会,state
600936,广西电视台,private
600938,国务院国有资产监督管理委员会,state
600939,重庆市国有资产监督管理委员会,state
600941,中国移动通信集团有限公司,state
600955,"徐云亭,魏玉东,张吉奎,张尧宗,李玉生,李秀民,王海峰,索树城,薄立安,袁崇敬,赵宝民,郭兆年,郭建国,陈国玉,陈敏华,王守业",private
600956,河北省人民政府国有资产监督管理委员会,state
600958,,no_controller
600959,,no_controller
600960,滨州市人民政府国有资产监督管理委员会,state
600961,中国五矿集团公司,private
600962,国务院国有资产监督管理委员会,state
600963,国务院国有资产监督管理委员会,state
600965,李福成,private
600966,杨延良,private
600967,国务院国有资产监督管理委员会,state
600968,中国海洋石油总公司,private
600969,郴州市人民政府,state
600970,国务院国有资产监督管理委员会,state
600971,安徽省人民政府国有资产监督管理委员会,state
600973,扬州市人民政府国有资产监督管理委员会,state
